position,location,school,height,weight,fourty,stars,rating,rank,institution,name,year,place_gid,statefp,lat,lon
de,"Brentwood, Tennessee","",78,230,4.8,3,,,Vanderbilt,Richard Freeman,2002,20010,47,-86.8047677174023,35.9999835597498
te,"Bloomington, Minnesota",Jefferson,78,210,4.9,3,,39,Minnesota,Brian Sykora,2002,15679,27,-93.3900447533554,44.8033580706915
de,"Athens, Georgia",Athens Academy,78,265,4.9,3,,39,Georgia Tech,Brad Brezina,2002,8577,13,-83.5028872661368,33.9772136771614
db,"Phoenix, Arizona",Maryvale,65,180,4.4,3,,39,Arizona State,Robert James,2002,29370,04,-112.196593708611,33.4608212610122
qb,"Dallas, Texas",Highland Park,78,180,4.6,2,,39,Northwestern,Alexander Webb,2002,6370,48,-96.6989580640022,32.7152156589949
qb,"Greer, South Carolina",Riverside,78,205,4.6,2,,39,Vanderbilt,Steven Bright,2002,29467,45,-82.1988255158575,34.918141552959
lb,"Carrollton, Texas",Creekview,78,205,4.5,3,,40,Arizona,Akin Akinniyi,2002,6369,48,-96.8825745745759,32.9653010942613
wr,"Dallas, Texas",Bryan,78,187,4.5,3,,40,Oklahoma State,Damien Collins,2002,6370,48,-96.8356807326622,33.0030176864876
de,"Hartland, Wisconsin",Arrowhead,78,225,4.7,3,,,Iowa,Eric Zilisch,2002,20524,55,-88.3100730571051,43.122154500453
qb,"Hoxie, Arkansas","",78,230,4.7,2,,40,Iowa,Cy Phillips,2002,9984,05,-90.9870919466904,36.0276891571615
dt,"High Point, North Carolina",Central,78,315,5.0,3,,40,Nebraska,Brandon Greeson,2002,24559,37,-79.9876657989822,35.9629463626151
te,"Lubbock, Texas",Coronado,78,235,4.8,3,,40,Texas Tech,Gabe Hall,2002,6691,48,-101.835925852804,33.5646922297985
de,"Morrilton, Arkansas","",78,261,5.0,3,,40,Arkansas,Bobby Payne,2002,3922,05,-92.7202694413218,35.1660378466684
db,"Roswell, Georgia","",78,204,4.5,3,,40,Georgia Tech,Chris Reis,2002,8660,13,-84.3959857407552,34.0456238256054
qb,"Gainesville, Florida",Buchholz,78,205,4.7,2,,40,Louisville,Justin Rascati,2002,7934,12,-82.3902763240321,29.6333854552667
ol,"Southfield, Michigan",Lathrup,78,315,5.1,3,,40,Michigan State,Joseph Karaska,2002,14911,26,-83.2275121023562,42.4455334348004
lb,"Wausau, Wisconsin",East High School,78,225,4.5,3,,40,Wisconsin,Mark Zalewski,2002,20682,55,-89.6145643650983,45.0027802910754
db,"Los Alamitos, California","",78,180,4.4,3,,40,UCLA,Joe Garcia,2002,629,06,-118.064902263424,33.8115666564169
ath,"Miami, Florida",North,78,195,4.6,3,,40,Missouri,Brandon Coleman,2002,7974,12,-80.2529354594,25.7147069424628
rb,"Lancaster, California",Paraclete,78,185,4.5,2,,,Brigham Young,Curtis Brown,2002,540,06,-118.110151072017,34.6613694242208
ath,"Lewisville, Texas","",78,190,4.6,3,,41,Georgia Tech,Michael Sampson,2002,6381,48,-96.961584288636,33.0625244116059
qb,"Lexington, South Carolina","",65,185,4.5,2,,41,South Carolina,Kris Clark,2002,9191,45,-81.2593495719945,33.9878020714523
rb,"Naples, Florida","",65,185,4.4,2,,,Clemson,Duane Coleman,2002,7910,12,-81.7833441940663,26.1360663912475
ol,"Arlington, Texas",Mansfield,78,290,5.1,3,,41,Kansas State,Jeromey Clary,2002,6630,48,-97.1028788414873,32.7990138566762
dt,"Fort Worth, Texas",Wyatt,78,300,5.0,3,,41,Kansas State,Quintin Echols,2002,6595,48,-97.383798163217,32.688100216642
rb,"Dallas, Texas",Samuell,78,275,4.8,2,,41,Texas A&M,Bryce Reed,2002,6370,48,-96.7033817755313,32.6925732652241
lb,"Mocksville, North Carolina",Davie County,78,227,4.7,3,,41,North Carolina State,Patrick Lowery,2002,24570,37,-80.5749190314651,35.8889465133741
wr,"Shreveport, Louisiana",Evangel Christian,65,180,4.5,3,,41,Texas Tech,Thomas Bachman,2002,4591,22,-93.8348590936131,32.50048944923
de,"Crawfordville, Florida",Wakulla,78,220,4.7,3,,,Duke,Eli Nichols,2002,8550,12,-84.3599633709781,30.2034171239874
de,"Van Wert, Ohio","",78,235,4.8,3,,41,Ohio State,Joel Penton,2002,19000,39,-84.582579870853,40.8466429494583
db,"Plantation, Florida","",78,195,4.6,3,,41,Auburn,Cavari Dailey,2002,7880,12,-80.2638736976307,26.1282942144935
rb,"La Puente, California",Bishop Amat,65,185,4.5,3,,41,California,Donnie McCleskey,2002,541,06,-117.981457873574,34.05125995715
qb,"Friendswood, Texas","",78,195,4.7,2,,41,TCU,Jeff Ballard,2002,6276,48,-95.1936584511251,29.5630918150209
db,"Oakland, California",Bishop O'Dowd,65,182,4.4,3,,41,Washington,Matthew Fountaine,2002,232,06,-122.187937326224,37.8201949299403
db,"Galena Park, Texas","",78,185,4.5,3,,42,Arizona,Lamon Means,2002,7147,48,-95.2182001100344,29.7336967214116
lb,"Carrollton, Texas",Turner,78,210,4.6,3,,42,Oklahoma State,Glenn Jackson,2002,6369,48,-96.8546481142193,33.0296546025191
db,"Longview, Texas","",65,180,4.4,3,,42,Baylor,Willie Andrews,2002,6050,48,-94.7414102100582,32.5425289223173
de,"Lake Charles, Louisiana",Washington-Marion,78,220,4.6,3,,,UCLA,Kirby Joseph,2002,4536,22,-93.2099220092816,30.2060261371966
rb,"Baltimore, Maryland",Gilman School,78,217,4.5,3,,42,Duke,Malcolm Ruff,2002,21915,24,-76.563285582139,39.3704932098059
wr,"Liberty, Mississippi",Amite County,65,179,4.5,3,,42,Mississippi,Nathaniel Banks,2002,4971,28,-90.8132713458554,31.1585569498651
qb,"Munhall, Pennsylvania",Steel Valley,78,200,4.7,2,,42,Pittsburgh,Luke Getsy,2002,26129,42,-79.898717075999,40.4083466134041
te,"Colleyville, Texas",Heritage School,78,270,4.8,3,,42,Texas A&M,Patrick Fleming,2002,6638,48,-97.1574033378795,32.9002525522451
lb,"Corpus Christi, Texas",Flour Bluff,78,220,4.7,3,,42,Texas A&M,Andy Matakis,2002,6103,48,-97.413563855481,27.6788968465246
ath,"Hendersonville, North Carolina",Northern Vance,78,170,4.5,3,,42,Duke,Carlton â€œC.J.â€ Woodard,2002,24581,37,-82.4734286852748,35.3313809691928
de,"Concord, North Carolina","",78,250,4.7,3,,42,South Carolina,Andy Boyd,2002,24994,37,-80.6053969366396,35.3776599761705
dt,"Raleigh, North Carolina",Southeast,78,280,5.0,3,,42,North Carolina State,Leroy Harris,2002,24661,37,-78.6507496047784,35.7487617655941
ol,"Snellville, Georgia",Brookwood,78,260,5.1,3,,42,Maryland,Stephon Heyer,2002,8686,13,-84.0223925294127,33.8595804508305
ol,"Washington Court House, Ohio","",78,260,5.0,3,,42,Michigan,Mark Bihl,2002,25277,39,-83.4289174121168,39.5517256335259
ath,"Austin, Texas",Westlake,78,170,4.4,3,,43,Texas A&M,Chad Schroeder,2002,6703,48,-97.7432920702319,30.4174989262106
lb,"Sugarland, Texas",Kempner,78,205,4.6,3,,43,Colorado,Akarika Dawn,2002,6453,48,-95.4814708626448,29.8169526480371
ol,"Tyler, Texas",Tyler Lee,78,305,5.2,3,,43,Alabama,Grant Dickey,2002,7124,48,-95.3280792457462,32.3850075545
rb,"Tampa, Florida",Jesuit,78,235,4.7,2,,43,Pittsburgh,AJ Schneider,2002,8009,12,-82.5053302650667,27.9126841243906
qb,"Jermyn, Pennsylvania",Lakeland,78,195,4.7,2,,43,South Florida,Evan Kraky,2002,26867,42,-75.5499409705876,41.522302495737
dt,"Escondido, California",San Pasqual,78,280,5.3,3,,43,Colorado,Will Down,2002,320,06,-117.07787412325,33.2103135006726
db,"Greenville, South Carolina",JL Mann,78,170,4.4,3,,43,North Carolina,Michael Gilmore,2002,9385,45,-82.3229633351754,34.8181853284466
lb,"Splendora, Texas","",78,248,4.6,3,,43,Texas,Brian Robison,2002,6482,48,-95.1713904370207,30.2154319334769
qb,"Chillicothe, Ohio",Chillicothe,78,190,4.7,2,,43,Marshall,Jimmy Skinner,2002,25243,39,-82.9811611571852,39.3488264010385
wr,"Dover, Delaware","",78,205,4.5,3,,43,Boston College,Jason Lilly,2002,21545,10,-75.4906333051386,39.1820327153063
de,"Buffalo, Minnesota","",78,255,4.9,2,,,Minnesota,Tyson Swaggert,2002,15489,27,-93.888872418171,45.1633336662574
te,"Colleyville, Texas",Herritage,78,225,4.8,3,,43,Purdue,Chad Baca,2002,6638,48,-97.1719783108635,32.883590879046
de,"Moses Lake, Washington","",78,245,4.8,3,,43,Washington,Jordan Reffett,2002,2753,53,-119.266826243396,47.1405535674219
db,"Oceanside, California",El Camino,78,183,4.3,3,,43,Washington State,Reggie Grigsby Jr.,2002,325,06,-117.334530084021,33.1809802794709
ol,"Baltimore, Maryland",City College High,78,315,5.0,3,,43,Maryland,Nathaniel Clayton,2002,21915,24,-76.6837606435627,39.3370626206495
rb,"Mission Viejo, California","",65,185,4.5,2,,,Fresno State,Robbie DuBois,2002,630,06,-117.689431672498,33.6130432084623
ol,"Tallahassee, Florida",Godby,78,300,5.1,3,,44,LSU,Brian Johnson,2002,7899,12,-84.3253131729575,30.4840441849683
dt,"Dublin, Ohio",Coffman,78,295,5.1,3,,44,Pittsburgh,Eric Fritz,2002,25206,39,-83.147802418015,40.088290518434
te,"Burtonsville, Maryland",Paint Branch,78,230,4.6,3,,44,Maryland,Brad Schell,2002,22159,24,-76.9105608156824,39.1112511572539
rb,"Ft. Lauderdale, Florida",Dillard,65,173,4.4,2,,,Rutgers,Markis Facyson,2002,7864,12,-80.1083810502993,26.1617911687938
lb,"Oak Lawn, Illinois",Richards,78,210,4.5,3,,44,Purdue,Duran Johnson,2002,11083,17,-87.7707774705062,41.7181042202535
db,"Miami, Florida",Carol City,65,163,4.5,3,,44,Syracuse,Terrell Lemon,2002,7974,12,-80.2490938016403,25.7419910886714
de,"Tuscaloosa, Alabama",Central,78,225,4.7,3,,,Alabama,Chris Harris,2002,3479,01,-87.5383594605918,33.1501680216937
de,"Beggs, Oklahoma","",78,267,4.7,3,,44,Arkansas,Charles Walker,2002,29434,40,-95.9924914672226,35.8370135237466
rb,"Greenbelt, Maryland",Eleanor Roosevelt,78,200,4.5,3,,44,Maryland,Josh Allen,2002,21855,24,-76.886346728847,38.9910716991568
lb,"Cincinnati, Ohio",Elder High School,78,230,4.6,3,,44,Boston College,Rick Brown,2002,18785,39,-84.4847183864353,39.2166772005896
ol,"Sterling Heights, Michigan",Stevenson High School,78,299,5.1,3,,44,Michigan,Tom Berishaj,2002,22656,26,-83.0531049001119,42.5538903070456
ath,"Shannon, Mississippi",Shannon,78,170,4.5,3,,45,Mississippi State,Ken Topps,2002,5141,28,-88.7104815306439,34.1137980360017
rb,"Plainview, Texas","",78,245,4.7,2,,45,Mississippi State,Bryson Davis,2002,6167,48,-101.716127115057,34.2156814943167
wr,"Parkland, Florida",Douglas,78,172,4.5,3,,45,Rutgers,Shawn Tucker,2002,7877,12,-80.2750997747748,26.3434710383205
te,"Snellville, Georgia",Brookwood,78,250,4.8,2,,45,Georgia,Michael Turner,2002,8686,13,-83.9597900271431,33.8450136997669
de,"Woodbury, New Jersey",West Deptford,78,235,4.7,3,,,Wake Forest,Damon McWhite,2002,22978,34,-75.1433117073749,39.8393477484452
de,"Southfield, Michigan",Lathrup,78,265,4.9,3,,45,Michigan,Rondell Biggs,2002,14911,26,-83.2693533743099,42.4755439410397
db,"Mountain View, California",Mountain View,78,190,4.4,3,,45,Stanford,Trevor Hooper,2002,410,06,-122.066663113924,37.3623945336766
qb,"Naperville, Illinois",Central,78,190,4.7,2,,45,Northern Illinois,Phil Horvath,2002,11332,17,-88.1925556271509,41.797025414645
ol,"Pittston, Pennsylvania",Pittston Area,78,297,5.0,3,,45,Penn State,Lee Lispi,2002,26015,42,-75.7818800326516,41.3247860311934
dt,"Puyallup, Washington",Rogers,78,250,5.0,3,,45,Washington,Dan Milsten,2002,2586,53,-122.285066046213,47.1770872709757
lb,"Kirkwood, Missouri",Kirkwood,78,220,4.7,3,,45,Iowa State,Kyle Smith,2002,16789,29,-90.4351560656622,38.5835543663308
db,"River Ridge, Louisiana",John Curtis,78,185,4.5,3,,45,LSU,Vernon Russell,2002,4779,22,-90.225060745525,29.9560653530905
qb,"Plano, Texas",Plano East,78,200,4.7,2,,46,Texas,Wes Bankston,2002,6930,48,-96.7318872733021,33.0377544016588
lb,"Detroit, Michigan",Crockett,78,210,4.6,3,,46,Minnesota,Eric Washington,2002,29491,26,-83.2131009054143,42.3970319629045
wr,"Memphis, Tennessee",East,65,170,4.4,3,,46,Mississippi State,Brandon Wright,2002,5981,47,-90.0184816785834,35.1543027852791
ath,"Dallas, Texas",Hillcrest School,78,170,4.3,3,,46,Georgia Tech,LaKeldrick Bridges,2002,6370,48,-96.8110471641821,32.7183364974132
rb,"North Augusta, South Carolina","",65,190,4.5,3,,46,Clemson,Reggie Merriweather,2002,9234,45,-81.9477359084046,33.5538230766853
de,"Kennewick, Washington",Kennewick,78,235,4.7,3,,46,Nebraska,Adam Carriker,2002,2608,53,-119.150105549976,46.1949394788117
lb,"Live Oak, Florida",Suwannee,78,210,4.6,3,,46,UCF,Ty Kalandyk,2002,7811,12,-82.9700451028322,30.2920786090228
ol,"Winnfield, Louisiana","",78,320,5.2,3,,46,Nebraska,Jamayel Phillips,2002,4461,22,-92.6396111663543,31.9113405476757
te,"Klein, Texas",Oak,78,270,4.8,2,,46,Tulane,Robert Hand,2002,6453,48,-95.6219971104652,29.7590647476788
db,"Cordova, South Carolina",Edisto High School,78,175,4.5,3,,46,South Carolina,Tremaine Tyler,2002,9316,45,-80.9266442061811,33.4323315873958
de,"San Diego, California",Mission Bay,78,210,,3,,,Arizona,Marcus Smith,2002,327,06,-117.206703462547,32.9404491229332
db,"Voorhees, New Jersey",Eastern Regional,78,185,4.6,3,,46,Virginia,Lance Evans,2002,23115,34,-74.5043253462977,40.4853940631201
ol,"Largo, Florida","",78,285,5.1,3,,46,UCF,Dan Veenstra,2002,7788,12,-82.7569244039843,27.915018219637
dt,"Minooka, Illinois","",78,230,4.6,3,,46,Illinois,Scott Moss,2002,10573,17,-88.2405990130522,41.4422098528983
ol,"Ironton, Ohio","",78,255,4.9,3,,47,Clemson,Roman Fry,2002,25181,39,-82.6771906336651,38.5414580437464
rb,"Lafayette, Louisiana",Lafayette,78,190,4.3,3,,47,Southern Miss,Jasper Faulk,2002,4650,22,-92.0404323398315,30.2721639333884
de,"Tallahassee, Florida",Lawton Chiles,78,235,4.7,3,,47,North Carolina,Brian Rackley,2002,7899,12,-84.2268759969668,30.4378926039992
db,"Tampa, Florida",Plant,78,185,4.5,3,,47,LSU,Keron Gordon,2002,8009,12,-82.458309223797,28.0189063294854
qb,"Perkasie, Pennsylvania",Pennridge,78,210,4.8,2,,47,Maryland,Sam Hollenbach,2002,26031,42,-75.3019140803072,40.3800349974561
ol,"Farmingdale, New York",St. Anthony's,78,300,5.3,3,,47,Penn State,Chris Auletta,2002,23391,36,-73.4417231559744,40.7294582063894
db,"St. Louis Park, Minnesota","",78,175,4.5,3,,47,Minnesota,Fletcher Terrell,2002,15713,27,-93.3631808834333,44.9617016847133
dt,"Iowa City, Iowa",Iowa City,78,240,4.7,3,,48,Iowa,Warren McDuffie,2002,13064,19,-91.5340611739317,41.6861939990234
lb,"Seffner, Florida",Armwood,65,220,4.7,3,,48,Pittsburgh,Charles Sallet,2002,8395,12,-82.2652859664929,27.9891435289465
db,"Compton, California",Dominguez,65,175,4.3,3,,48,USC,Justin Wyatt,2002,516,06,-118.220610244798,33.9037350206199
wr,"Chicago, Illinois",Mt. Carmel,78,185,4.5,3,,48,Wisconsin,Enrique Cook,2002,11336,17,-87.809977281439,41.9899254579679
lb,"Ft. Lauderdale, Florida",Dillard,78,200,4.6,3,,48,Rutgers,Terry Bynes,2002,7864,12,-80.1531307111151,26.2015771771568
db,"Crowley, Louisiana",Notre Dame,78,190,4.6,3,,48,LSU,Jeff Cook,2002,4494,22,-92.3888037289511,30.2432655842164
de,"Dover, New Jersey",Morristown-Beard,78,230,4.7,2,,,Wake Forest,Jyles Tucker,2002,22783,34,-74.5425135953058,40.8839379852976
de,"Klein, Texas","",78,250,4.7,3,,48,Colorado,Marcus Jones,2002,6453,48,-95.4666680990922,29.8122036350121
ol,"Honolulu, Hawaii",Punahou,78,300,5.2,3,,48,Hawaii,Dane Uperesa,2002,1781,15,-157.759972455223,21.3303068725773
ath,"Houston, Texas",Worthing,78,190,4.4,3,,48,Houston,Shang Moore,2002,6453,48,-95.6614157897435,29.794292077773
wr,"Iowa City, Iowa","",78,175,4.5,3,,49,Iowa,Calvin Davis,2002,13064,19,-91.5484761614782,41.6608504910871
db,"Dacula, Georgia","",78,175,4.5,3,,49,Memphis,O.C. Collins,2002,8680,13,-83.8890721509703,33.9846510684939
ol,"Ft. Lauderdale, Florida",St. Thomas Aquinas,78,295,5.3,3,,49,Miami (FL),Anthony Wollschlager,2002,7864,12,-80.1257809639182,26.1373679940081
ol,"El Cajon, California",Granite Hills,78,300,5.4,3,,49,Arizona State,Jacob Bingham,2002,318,06,-116.974543557955,32.8189254711109
de,"Seattle, Washington",O'Dea,78,240,4.8,3,,49,Washington,Jason Benn,2002,2639,53,-122.295998247318,47.7289496305069
dt,"Newburgh, Indiana",Castle,78,265,5.0,3,,49,Illinois,Andrew Burk,2002,12086,18,-87.4083278872382,37.9588135561747
rb,"Detroit, Michigan",Cooley,78,215,4.6,2,,49,Toledo,Oral Hylton,2002,29491,26,-83.1405096578781,42.3929478433548
ath,"Monticello, Arkansas","",78,180,4.4,3,,49,Arkansas,John Jackson,2002,3861,05,-91.75830977057,33.6374299170106
ath,"Port Arthur, Texas",Lincoln,65,162,4.4,3,,50,Texas Tech,Ricky Wilson,2002,6053,48,-93.9615713794754,29.9182536999313
dt,"Aliceville, Alabama","",78,280,4.8,3,,50,Alabama,Henry Smith,2002,3500,01,-88.1698371229159,33.1051655085538
ol,"Mesa, Arizona","",78,330,5.2,3,,50,Utah,Taitusi Lutui,2002,3680,04,-111.598886805495,33.3347275212606
ol,"Purcell, Oklahoma","",78,320,5.1,3,,50,Oklahoma,Steve Taylor,2002,5597,40,-97.3688963968118,35.0083262596885
db,"Libertyville, Illinois","",65,170,4.5,3,,50,Colorado,Gerett Burl,2002,11757,17,-87.9665959103605,42.2715768325329
qb,"Auburndale, Florida",Auburndale,78,210,4.7,2,,50,North Carolina State,Chris Moore,2002,8047,12,-81.7979714072835,28.0706538877532
lb,"Manlius, New York",Fayetteville-Manilus,78,220,4.6,3,,50,Wisconsin,Elliot Goode,2002,23682,36,-75.9851564782165,42.9994216630221
de,"Cleveland Heights, Ohio","",78,250,4.8,3,,50,Northwestern,Barry Cofield,2002,25729,39,-81.5630573459264,41.520631299719
lb,"Apple Valley, Minnesota","",78,220,4.7,3,,50,Wisconsin,Paul Joran,2002,16077,27,-93.1691467953811,44.7397107127546
rb,"Baltimore, Maryland",Gilman School,78,230,4.7,2,,50,Duke,Mike Dowling,2002,21915,24,-76.5989756611585,39.3065742037527
db,"Houston, Texas",Madison,65,170,4.5,3,,51,Colorado,Donald Burgs,2002,6453,48,-95.3832800613835,29.6660528423895
wr,"Chino, California","",78,185,4.4,3,,51,USC,Chris McFoy,2002,596,06,-117.708425407482,33.9901793746168
lb,"Union Beach, New Jersey",Red Bank Regional,78,230,4.7,3,,51,Rutgers,Will Gilkison,2002,23080,34,-74.1525377720515,40.4475234633735
db,"Wilmington, North Carolina",Laney,78,190,4.4,3,,51,Virginia,Willie Davis,2002,9145,37,-77.8111409348155,34.2471726074538
ath,"Portland, Oregon",Franklin High School,78,200,4.8,2,,51,Boise State,Legedu Naanee,2002,2141,41,-122.639783074354,45.5155217119949
dt,"Daytona Beach, Florida",Mainland,78,300,4.9,3,,51,South Florida,Ramon McCollough,2002,7983,12,-81.0345812208057,29.170644055748
ol,"Irmo, South Carolina","",78,300,5.2,3,,51,South Carolina,Stephen Sene,2002,9374,45,-81.1679383752765,34.0966710266962
te,"The Woodlands, Texas",The Woodlands,78,240,4.8,2,,51,Wisconsin,Mark Gorman,2002,7375,48,-95.5695920541201,30.1828416216541
de,"Stuarts Draft, Virginia","",78,260,4.9,3,,51,Virginia Tech,Lamar Veney,2002,28391,51,-79.0098872819968,38.0311842448698
rb,"Chicago, Illinois",Hales Franciscan,65,215,4.5,3,,51,Wisconsin,Dwayne Smith,2002,11336,17,-87.8475146969619,41.9689052103938
qb,"Keller, Texas",Fossill Ridge,78,170,4.6,2,,51,Army,Zac Dahman,2002,6646,48,-97.2121279046376,32.9079679168957
ol,"Stockton, California",St. Mary's,78,300,5.2,3,,51,San Diego State,Nephi Penerosa,2002,461,06,-121.326837953421,38.0205572336332
rb,"Mandeville, Louisiana",Fontainebleau,65,177,4.4,2,,,Southern Miss,Adam Hurst,2002,4568,22,-90.0629055769747,30.3630549852863
db,"Sweeny, Texas","",78,183,4.6,3,,52,Oklahoma State,Thomas Wright,2002,7221,48,-95.6980593808963,29.0413297584765
de,"Grand Prairie, Texas",South Grand Prairie,78,240,4.8,2,,,Purdue,Remi Ayodele,2002,6379,48,-97.0278978141307,32.761471365682
lb,"Cumming, Georgia",South Forsyth,78,220,4.7,3,,52,West Virginia,Taylor Owenby,2002,8764,13,-84.1568225994617,34.2048952718449
rb,"Levittown, Pennsylvania",Neshaminy,78,190,4.5,3,,52,Rutgers,Jamar Brittingham,2002,27000,42,-74.834277284816,40.1718777834053
lb,"Arlington, Texas",Lamar,78,215,4.6,3,,52,Kansas State,Sean Lowe,2002,6630,48,-97.0791509833625,32.5907298624771
de,"Fort Smith, Arkansas",Northside Senior,78,235,4.7,3,,52,Tulsa,Wayman Casey,2002,4050,05,-94.3829009271209,35.4332413955121
te,"Ripley, Tennessee","",78,230,4.7,2,,52,Louisville,Renardo Foster,2002,19937,47,-89.5474761670075,35.739463165761
db,"Brooklyn, New York",Polytechnic Prep,65,165,4.4,3,,52,Georgia Tech,I-Perfection Harris,2002,23635,36,-73.7236178277808,40.7512201358419
qb,"Delray Beach, Florida",Atlantic,78,220,4.7,2,,52,Bowling Green,Omar Jacobs,2002,7827,12,-80.0663868109712,26.4461943973124
wr,"Cincinnati, Ohio",Reading,78,175,4.5,3,,52,Cincinnati,Charlie Vample,2002,18785,39,-84.4085149834753,39.1542909266329
ol,"West Des Moines, Iowa",Valley High School,78,290,5.3,3,,52,Stanford,Jon Cochran,2002,12644,19,-93.7601512230602,41.5639780245053
ol,"Camden, Delaware",Caesar Rodney,78,298,5.2,3,,52,Virginia,D.J. Bell,2002,21543,10,-75.5526834932607,39.0966992827838
dt,"Marietta, Georgia",Lassiter,78,270,4.9,3,,52,Minnesota,Neel Allen,2002,29419,13,-84.5718501356104,33.9526571458226
ol,"Irving, Texas",Irving,78,295,5.0,3,,53,Stanford,Josiah Vinson,2002,6404,48,-96.9589821509915,32.8024714149558
lb,"Griffin, Georgia","",78,240,4.7,3,,53,Clemson,Donnell Clark,2002,8623,13,-84.2870287234942,33.2348295275588
dt,"Shaker Heights, Ohio","",78,290,5.2,3,,53,Penn State,Robert Price,2002,25686,39,-81.51866367889,41.4805257176564
db,"Oakland, California",McClymonds,78,180,4.5,3,,53,Colorado,Tyrone Henderson,2002,232,06,-122.195946230942,37.753392885508
de,"San Angelo, Texas",Lakeview,78,240,4.8,2,,,Oklahoma State,Mike Mason,2002,7028,48,-100.511608969589,31.4167421875468
te,"Sherman, Texas","",78,250,5.1,2,,53,Oklahoma State,Charlie Johnson,2002,6342,48,-96.5765188620473,33.6515793608919
db,"Richardson, Texas",Pearce,78,205,4.5,3,,53,Arizona State,Matt Fawley,2002,6372,48,-96.7498911191209,32.9434475698498
